Event,Customer_IP,Event_Time,Product_ID,Quantity,Collection_Name,Search_Term,Time_On_Page,Product_Name,session
Product,195.158.111.105,2024-12-18 12:42:59.133000+00:00,14767591260509.0,,,,3.83,holly jolly christmas gift,2
Collection,195.158.111.105,2024-12-18 12:43:30.768000+00:00,,,black-friday,,30.308,,2
Collection,195.158.111.105,2024-12-19 13:05:00.511000+00:00,,,scarves,,353.631,,3
Collection,195.158.111.11,2024-10-22 09:43:58.937000+00:00,,,pre-packed-gift-boxes,,63.001,,1
Collection,195.158.111.11,2024-10-22 09:45:20.462000+00:00,,,pre-packed-gift-boxes,,81.706,,1
Collection,195.158.111.11,2024-10-22 10:00:24.888000+00:00,,,pre-packed-gift-boxes,,4.326,,1
Collection,195.158.111.11,2024-10-22 10:00:55.123000+00:00,,,pre-packed-gift-boxes,,30.416,,1
Collection,195.158.111.11,2024-10-22 10:01:40.816000+00:00,,,o-my-bag,,44.557,,1
Collection,195.158.111.11,2024-10-22 10:01:53.430000+00:00,,,roundies,,11.724,,1
Home,195.158.111.11,2024-10-22 15:02:46.394000+00:00,,,,,3.056,,2
Collection,195.158.111.11,2024-10-22 15:03:52.118000+00:00,,,pre-packed-gift-boxes,,19.003,,2
Home,195.158.111.11,2024-10-23 11:19:15.347000+00:00,,,,,5.36,,3
Collection,195.158.111.11,2024-10-23 11:19:30.409000+00:00,,,scarves,,14.126,,3
Collection,195.158.111.11,2024-10-23 11:19:43.991000+00:00,,,scarves,,13.759,,3
Product,195.158.111.11,2024-10-23 11:19:47.555000+00:00,7594445111462.0,,,,2.355,chester,3
Product,195.158.111.11,2024-10-23 11:19:49.304000+00:00,7594445111462.0,,,,1.913,chester,3
Product,195.158.111.11,2024-10-23 11:19:53.589000+00:00,7594445111462.0,,,,4.295,chester,3
Product,195.158.111.11,2024-10-23 11:20:01.641000+00:00,7594445111462.0,,,,8.021,chester,3
Collection,195.158.111.11,2024-10-23 11:22:50.345000+00:00,,,socks,,9.206,,3
Collection,195.158.111.11,2024-10-23 11:23:25.797000+00:00,,,sustainable-water-bottles,,34.487,,3
Collection,195.158.111.11,2024-10-23 11:39:06.326000+00:00,,,scarves,,7.977,,3
Collection,195.158.111.11,2024-10-23 11:41:51.754000+00:00,,,collections,,2.302,,3
Collection,195.158.111.11,2024-10-23 11:42:21.858000+00:00,,,scarves,,6.844,,3
Product,195.158.111.11,2024-10-23 11:42:26.726000+00:00,7594445111462.0,,,,3.701,chester,3
Product,195.158.111.11,2024-10-23 11:42:27.557000+00:00,7594445111462.0,,,,0.994,chester,3
Product,195.158.111.11,2024-10-23 11:42:39.138000+00:00,7594445111462.0,,,,11.564,chester,3
Cart,195.158.111.11,2024-10-23 11:43:26.289000+00:00,,,,,45.714,,3
Home,195.158.111.11,2024-10-23 11:52:11.166000+00:00,,,,,5.293,,3
Collection,195.158.111.11,2024-10-29 09:11:49.807000+00:00,,,scarves,,15.77,,4
Collection,195.158.111.11,2024-10-29 09:12:27.584000+00:00,,,throws,,36.55,,4
Collection,195.158.111.11,2024-10-29 09:13:34.600000+00:00,,,jewellery,,65.61,,4
Collection,195.158.111.11,2024-10-29 09:16:36.901000+00:00,,,pre-packed-gift-boxes,,18.487,,4
Collection,195.158.111.11,2024-12-18 09:33:48.383000+00:00,,,christmas-collection-24-25,,32.278,,5
Product,195.158.111.11,2024-12-18 09:34:36.509000+00:00,10000405987677.0,,,,46.936,coffee bliss christmas gift box,5
Product,195.158.111.11,2024-12-18 09:34:38.023000+00:00,10000405987677.0,,,,1.718,coffee bliss christmas gift box,5
Product,195.158.111.11,2024-12-18 09:34:39.628000+00:00,10000405987677.0,,,,1.608,coffee bliss christmas gift box,5
Product,195.158.111.11,2024-12-18 09:34:41.103000+00:00,10000405987677.0,,,,1.474,coffee bliss christmas gift box,5
Product,195.158.111.11,2024-12-18 09:34:42.627000+00:00,10000405987677.0,,,,1.525,coffee bliss christmas gift box,5
Product,195.158.111.11,2024-12-18 09:34:44.576000+00:00,10000405987677.0,,,,1.945,coffee bliss christmas gift box,5
Product,195.158.111.11,2024-12-18 09:34:46.655000+00:00,10000405987677.0,,,,2.088,coffee bliss christmas gift box,5
Product,195.158.111.11,2024-12-18 09:35:27.535000+00:00,10000405987677.0,,,,40.839,coffee bliss christmas gift box,5
Home,195.158.111.11,2024-12-20 13:23:58.466000+00:00,,,,,7.341,,6
Collection,195.158.111.11,2024-12-21 10:07:51.040000+00:00,,,christmas-collection-24-25,,23.883,,7
Collection,195.158.111.11,2024-12-21 10:09:07.892000+00:00,,,black-friday,,150.476,,7
Collection,195.158.111.11,2025-01-02 15:16:29.983000+00:00,,,pre-packed-gift-boxes,,10.994,,8
Collection,195.158.68.113,2024-12-16 20:52:59.010000+00:00,,,baby,,11.911,,1
Product,195.158.68.113,2024-12-16 20:53:37.613000+00:00,9946746356061.0,,,,11.639,jellyfish,1
Product,195.158.68.113,2024-12-16 20:53:42.166000+00:00,9946746356061.0,,,,4.687,jellyfish,1
Product,195.158.68.113,2024-12-16 20:53:43.149000+00:00,9946746356061.0,,,,0.981,jellyfish,1
Product,195.158.68.113,2024-12-16 20:53:48.059000+00:00,9946746356061.0,,,,4.932,jellyfish,1
Product,195.158.71.169,2024-12-12 13:06:45.882000+00:00,9977715097949.0,,,,61.843,cozy christmas 1,1
Product,195.158.71.169,2024-12-12 13:06:46.779000+00:00,9977715097949.0,,,,1.167,cozy christmas 1,1
Product,195.158.71.169,2024-12-12 13:06:47.657000+00:00,9977715097949.0,,,,0.864,cozy christmas 1,1
Collection,195.158.71.169,2024-12-12 13:07:10.150000+00:00,,,gifts-under-30,,14.799,,1
Collection,195.158.71.169,2024-12-12 13:07:14.654000+00:00,,,gifts-under-30,,92.079,,1
Home,195.158.71.169,2024-12-12 13:20:42.886000+00:00,,,,,36.398,,1
Home,195.158.71.169,2024-12-12 13:21:53.382000+00:00,,,,,121.104,,1
Collection,195.158.71.169,2024-12-12 13:23:27.070000+00:00,,,gifts-under-30,,14.747,,1
Product,195.158.71.169,2024-12-12 13:26:46.804000+00:00,9977715097949.0,,,,198.231,cozy christmas 1,1
Collection,195.158.71.169,2024-12-12 13:30:46.459000+00:00,,,towels,,237.368,,1
Collection,195.158.71.169,2024-12-12 13:30:57.534000+00:00,,,clothing,,9.769,,1
Collection,195.158.71.169,2024-12-12 13:31:20.186000+00:00,,,straw-bags,,21.417,,1
Collection,195.158.71.169,2024-12-12 13:31:33.954000+00:00,,,throws,,12.46,,1
Collection,195.158.71.169,2024-12-12 13:32:06.837000+00:00,,,scarves,,9.095,,1
Collection,195.158.71.169,2024-12-12 13:36:30.842000+00:00,,,christmas-collection-24-25,,3.897,,1
Collection,195.158.71.169,2024-12-12 13:37:23.851000+00:00,,,gifts-under-30,,12.48,,1
Collection,195.158.71.169,2024-12-12 13:39:50.527000+00:00,,,gifts-under-30,,1075.852,,1
Collection,195.158.71.169,2024-12-12 13:40:33.404000+00:00,,,gifts-under-30,,43.093,,1
Home,195.158.71.169,2025-01-16 10:02:37.507000+00:00,,,,,23.215,,2
Collection,195.158.72.209,2024-12-03 11:55:20.617000+00:00,,,black-friday,,3.869,,1
Collection,195.158.72.229,2024-12-18 08:17:00.366000+00:00,,,gifts-under-50,,1365.225,,1
Cart,195.158.72.237,2024-12-10 11:33:24.404000+00:00,,,,,28.785,,1
Home,195.158.73.234,2024-10-24 14:49:24.165000+00:00,,,,,59.039,,1
Product,195.158.74.139,2024-12-17 09:07:06.173000+00:00,10000287826269.0,,,,0.252,fa lalala christmas gift box,1
Product,195.158.74.167,2024-12-20 09:00:56.173000+00:00,9752205099357.0,,,,17.579,stellar memories style 13,1
Product,195.158.74.167,2024-12-20 09:01:01.948000+00:00,9752205099357.0,,,,5.895,stellar memories style 13,1
Product,195.158.74.167,2024-12-20 09:01:07.537000+00:00,9752205099357.0,,,,5.587,stellar memories style 13,1
Product,195.158.74.167,2024-12-20 09:05:05.471000+00:00,9958906560861.0,,,,2.605,stellar memories personalised star map style 16 4 colours available,1
Product,195.158.74.167,2024-12-20 09:05:07.310000+00:00,9958906560861.0,,,,1.852,stellar memories personalised star map style 16 4 colours available,1
Product,195.158.74.167,2024-12-20 09:05:10.582000+00:00,9958906560861.0,,,,3.272,stellar memories personalised star map style 16 4 colours available,1
Product,195.158.74.167,2024-12-20 09:05:15.681000+00:00,9958906560861.0,,,,5.094,stellar memories personalised star map style 16 4 colours available,1
Product,195.158.74.167,2024-12-20 09:05:17.319000+00:00,9958906560861.0,,,,1.627,stellar memories personalised star map style 16 4 colours available,1
Product,195.158.74.167,2024-12-20 09:06:30.501000+00:00,9958906560861.0,,,,73.193,stellar memories personalised star map style 16 4 colours available,1
Product,195.158.74.167,2024-12-20 09:06:31.989000+00:00,9958906560861.0,,,,1.483,stellar memories personalised star map style 16 4 colours available,1
Product,195.158.74.167,2024-12-20 09:06:39.789000+00:00,9958906560861.0,,,,7.808,stellar memories personalised star map style 16 4 colours available,1
Product,195.158.74.167,2024-12-20 09:09:59.303000+00:00,9958906560861.0,,,,199.455,stellar memories personalised star map style 16 4 colours available,1
Product,195.158.74.167,,9958906560861.0,,,,3.564,stellar memories personalised star map style 16 4 colours available,1
Collection,195.158.74.245,2025-01-12 15:27:53.018000+00:00,,,throws,,2.984,,1
Product,195.158.74.245,2025-01-12 15:27:53.911000+00:00,8456141472093.0,,,,0.33,tortuga linen throw,1
Collection,195.158.74.245,2025-01-12 15:28:15.571000+00:00,,,scarves,,11.988,,1
Product,195.158.74.245,2025-01-12 15:28:20.627000+00:00,5846610935974.0,,,,3.787,manganari,1
Product,195.158.74.245,2025-01-12 15:28:27.799000+00:00,5846610935974.0,,,,7.408,manganari,1
Product,195.158.74.245,2025-01-12 15:28:28.520000+00:00,5846610935974.0,,,,0.726,manganari,1
Product,195.158.74.245,2025-01-12 15:28:32.787000+00:00,5846610935974.0,,,,4.271,manganari,1
Product,195.158.74.245,2025-01-12 15:28:54.533000+00:00,5846610935974.0,,,,21.71,manganari,1
Product,195.158.74.245,2025-01-12 15:28:55.810000+00:00,9994070786397.0,,,,0.029,secret santa christmas gift,1
Collection,195.158.74.245,2025-01-12 15:30:24.628000+00:00,,,throws,,9.815,,1
Collection,195.158.74.245,2025-01-12 15:30:36.808000+00:00,,,throws,,23.974,,1
Collection,195.158.74.245,2025-01-12 15:31:34.481000+00:00,,,scarves,,16.132,,1
Home,195.158.75.7,2024-12-16 14:00:40.963000+00:00,,,,,18.557,,1
Collection,195.158.75.7,2024-12-16 14:01:15.674000+00:00,,,christmas-collection-24-25,,28.085,,1
Home,195.158.75.87,2024-12-02 08:24:38.867000+00:00,,,,,9.869,,1
Collection,195.158.76.199,2024-12-02 07:53:05.232000+00:00,,,gifts-for-him,,12.013,,1
Collection,195.158.76.199,2024-12-02 07:53:09.934000+00:00,,,christmas-collection-24-25,,2.304,,1
Collection,195.158.76.199,2024-12-02 07:53:46.624000+00:00,,,gifts-for-her,,34.907,,1
Product,195.158.76.199,2024-12-02 07:53:59.781000+00:00,9994070786397.0,,,,0.111,secret santa christmas gift,1
Product,195.158.76.199,2024-12-02 07:54:59.306000+00:00,9994002334045.0,,,,63.038,festive joy 1,1
Product,195.158.76.199,2024-12-02 07:55:00.063000+00:00,9994002334045.0,,,,0.887,festive joy 1,1
Product,195.158.76.199,2024-12-02 07:55:01.411000+00:00,9994002334045.0,,,,1.39,festive joy 1,1
Product,195.158.76.199,2024-12-02 07:55:03.125000+00:00,9994002334045.0,,,,1.696,festive joy 1,1
Product,195.158.76.199,2024-12-02 07:55:04.488000+00:00,9994002334045.0,,,,1.379,festive joy 1,1
Product,195.158.76.199,2024-12-02 07:55:07.985000+00:00,9994002334045.0,,,,3.481,festive joy 1,1
Product,195.158.76.199,2024-12-02 07:55:11.109000+00:00,9994002334045.0,,,,3.143,festive joy 1,1
Product,195.158.76.199,2024-12-02 07:55:12.373000+00:00,9994002334045.0,,,,1.243,festive joy 1,1
Product,195.158.76.199,2024-12-02 07:55:13.397000+00:00,9994002334045.0,,,,1.03,festive joy 1,1
Product,195.158.76.199,2024-12-02 07:55:16.702000+00:00,9994002334045.0,,,,3.298,festive joy 1,1
Product,195.158.76.199,2024-12-02 07:55:25.056000+00:00,9994002334045.0,,,,8.2,festive joy 1,1
Product,195.158.76.199,2024-12-02 07:55:37.109000+00:00,14767591260509.0,,,,90.8,holly jolly christmas gift,1
Product,195.158.76.199,2024-12-02 07:55:38.132000+00:00,14767591260509.0,,,,1.232,holly jolly christmas gift,1
Product,195.158.76.199,2024-12-02 07:55:41.779000+00:00,14767591260509.0,,,,3.632,holly jolly christmas gift,1
Product,195.158.76.199,2024-12-02 07:56:20.086000+00:00,9982985044317.0,,,,82.42,nutcracker 2,1
Collection,195.158.76.199,2024-12-02 08:01:44.001000+00:00,,,gifts-for-her,,21.264,,1
Collection,195.158.76.199,2024-12-02 08:02:06.495000+00:00,,,gifts-for-her,,22.702,,1
Cart,195.158.76.199,2024-12-02 08:03:14.579000+00:00,,,,,17.616,,1
Home,195.158.76.199,2024-12-07 08:32:28.412000+00:00,,,,,2.706,,2
Collection,195.158.76.52,2024-11-29 13:16:35.508000+00:00,,,black-friday,,24.497,,1
Collection,195.158.76.52,2024-11-29 13:17:02.310000+00:00,,,black-friday,,26.988,,1
Product,195.158.76.52,2024-11-29 13:17:14.096000+00:00,9994070786397.0,,,,9.978,secret santa christmas gift,1
Product,195.158.76.52,2024-11-29 13:17:15.707000+00:00,9994070786397.0,,,,1.792,secret santa christmas gift,1
Product,195.158.76.52,2024-11-29 13:17:16.972000+00:00,9994070786397.0,,,,1.293,secret santa christmas gift,1
Product,195.158.76.52,2024-11-29 13:17:18.134000+00:00,9994070786397.0,,,,1.13,secret santa christmas gift,1
Product,195.158.76.52,2024-11-29 13:17:19.423000+00:00,9994070786397.0,,,,1.305,secret santa christmas gift,1
Product,195.158.76.52,2024-11-29 13:17:21.127000+00:00,9994070786397.0,,,,1.708,secret santa christmas gift,1
Product,195.158.76.52,2024-11-29 13:17:22.771000+00:00,9994070786397.0,,,,1.641,secret santa christmas gift,1
Product,195.158.76.52,2024-11-29 13:17:24.942000+00:00,9994070786397.0,,,,2.175,secret santa christmas gift,1
Product,195.158.76.52,2024-11-29 13:17:26.249000+00:00,9994070786397.0,,,,1.322,secret santa christmas gift,1
Product,195.158.76.52,2024-11-29 13:17:43.063000+00:00,9994070786397.0,,,,16.793,secret santa christmas gift,1
Collection,195.158.76.52,2024-11-29 13:17:52.373000+00:00,,,black-friday,,7.738,,1
Cart,195.158.76.52,2024-11-29 13:18:17.248000+00:00,,,,,10.869,,1
Collection,195.158.76.52,2024-11-29 13:19:47.740000+00:00,,,black-friday,,19.804,,1
Product,195.158.76.52,2024-11-29 13:19:49.698000+00:00,9994070786397.0,,,,0.04,secret santa christmas gift,1
Product,195.158.76.52,2024-11-29 13:19:51.779000+00:00,9994070786397.0,,,,2.438,secret santa christmas gift,1
Product,195.158.76.52,2024-11-29 13:19:54.011000+00:00,9994070786397.0,,,,2.269,secret santa christmas gift,1
Product,195.158.76.52,2024-11-29 13:19:55.175000+00:00,9994070786397.0,,,,1.166,secret santa christmas gift,1
Product,195.158.76.52,2024-11-29 13:19:56.009000+00:00,9994070786397.0,,,,0.84,secret santa christmas gift,1
Product,195.158.76.52,2024-11-29 13:19:57.736000+00:00,9994070786397.0,,,,1.726,secret santa christmas gift,1
Product,195.158.76.52,2024-11-29 13:20:00.047000+00:00,9994070786397.0,,,,2.321,secret santa christmas gift,1
Cart,195.158.76.52,2024-11-29 13:20:16.223000+00:00,,,,,14.638,,1
Cart,195.158.76.52,2024-11-29 13:21:46.406000+00:00,,,,,0.814,,1
Collection,195.158.76.52,2024-11-29 13:22:11.174000+00:00,,,black-friday,,23.708,,1
Product,195.158.76.52,2024-11-29 13:22:12.670000+00:00,9994456596829.0,,,,0.029,northern lights christmas gift box,1
Cart,195.158.76.52,2024-11-29 13:24:39.892000+00:00,,,,,13.382,,1
Cart,195.158.76.52,2024-11-29 13:24:56.855000+00:00,,,,,1.279,,1
Product,195.158.76.52,2024-11-29 13:27:48.030000+00:00,10000412311901.0,,,,6.514,feel good christmas gift box,1
Product,195.158.76.52,2024-11-29 13:27:49.678000+00:00,10000412311901.0,,,,1.843,feel good christmas gift box,1
Product,195.158.76.52,2024-11-29 13:27:51.974000+00:00,10000412311901.0,,,,2.285,feel good christmas gift box,1
Product,195.158.76.52,2024-11-29 13:27:53.092000+00:00,10000412311901.0,,,,1.116,feel good christmas gift box,1
Product,195.158.76.52,2024-11-29 13:27:57.632000+00:00,10000412311901.0,,,,4.541,feel good christmas gift box,1
Product,195.158.76.52,2024-11-29 13:28:01.009000+00:00,10000412311901.0,,,,3.363,feel good christmas gift box,1
Product,195.158.76.52,2024-11-29 13:28:04.465000+00:00,10000412311901.0,,,,3.473,feel good christmas gift box,1
Product,195.158.76.52,2024-11-29 13:28:09.094000+00:00,10000412311901.0,,,,4.624,feel good christmas gift box,1
Collection,195.158.76.52,2024-11-29 15:03:28.804000+00:00,,,black-friday,,10.192,,2
Product,195.158.76.52,2024-11-29 15:03:30.720000+00:00,9994070786397.0,,,,0.046,secret santa christmas gift,2
Product,195.158.76.52,2024-11-29 15:03:31.244000+00:00,9994070786397.0,,,,1.059,secret santa christmas gift,2
Home,195.158.76.70,2024-10-24 08:19:40.768000+00:00,,,,,6.709,,1
Home,195.158.77.132,2024-12-09 09:59:47.407000+00:00,,,,,8.571,,1
Collection,195.158.77.132,2024-12-09 09:59:52.648000+00:00,,,body-care,,4.199,,1
Collection,195.158.77.132,2024-12-09 10:00:07.997000+00:00,,,clothing,,14.686,,1
Search,195.158.77.132,2024-12-09 10:00:12.245000+00:00,,,,bathrobe,3.512,,1
Collection,195.158.77.132,2024-12-09 10:01:06.674000+00:00,,,christmas-collection-24-25,,52.892,,1
Collection,195.158.77.188,2024-12-19 08:14:06.421000+00:00,,,christmas-collection-24-25,,18.806,,1
Product,195.158.77.188,2024-12-19 08:14:10.491000+00:00,10000287826269.0,,,,0.988,fa lalala christmas gift box,1
Product,195.158.77.188,2024-12-19 08:14:15.101000+00:00,10000287826269.0,,,,4.983,fa lalala christmas gift box,1
Product,195.158.77.188,2024-12-19 08:14:16.495000+00:00,10000287826269.0,,,,1.396,fa lalala christmas gift box,1
Product,195.158.77.188,2024-12-19 08:14:19.560000+00:00,10000287826269.0,,,,2.882,fa lalala christmas gift box,1
Product,195.158.77.188,2024-12-19 08:14:21.359000+00:00,10000287826269.0,,,,1.975,fa lalala christmas gift box,1
Product,195.158.77.188,2024-12-19 08:14:29.405000+00:00,10000287826269.0,,,,8.038,fa lalala christmas gift box,1
Product,195.158.77.188,2024-12-19 08:14:30.998000+00:00,10000287826269.0,,,,1.596,fa lalala christmas gift box,1
Product,195.158.77.188,2024-12-19 08:14:32.349000+00:00,10000287826269.0,,,,1.34,fa lalala christmas gift box,1
Product,195.158.77.188,2024-12-19 08:14:33.936000+00:00,10000287826269.0,,,,1.62,fa lalala christmas gift box,1
Product,195.158.77.188,2024-12-19 08:14:34.894000+00:00,10000287826269.0,,,,0.928,fa lalala christmas gift box,1
Product,195.158.77.188,2024-12-19 08:15:02.568000+00:00,10000287826269.0,,,,27.682,fa lalala christmas gift box,1
Home,195.158.79.113,2024-12-05 07:28:56.078000+00:00,,,,,26.796,,1
Search,195.158.79.113,2024-12-05 07:29:05.750000+00:00,,,,teachers,8.858,,1
Home,195.158.80.16,2024-12-10 09:28:17.667000+00:00,,,,,16.2,,1
Collection,195.158.80.16,2024-12-10 09:28:31.099000+00:00,,,christmas-collection-24-25,,11.97,,1
Product,195.158.80.16,2024-12-10 10:24:35.628000+00:00,9992542617949.0,,,,953.703,winter wonderland 5,1
Product,195.158.80.16,2024-12-11 08:37:31.369000+00:00,9992542617949.0,,,,1244.608,winter wonderland 5,2
Collection,195.158.80.16,2024-12-16 12:31:54.083000+00:00,,,christmas-collection-24-25,,698.674,,3
Product,195.158.80.16,2024-12-16 12:31:56.883000+00:00,14753422180701.0,,,,0.223,the ultimate 7,3
Collection,195.158.80.16,2024-12-16 12:34:48.054000+00:00,,,christmas-collection-24-25,,173.972,,3
Collection,195.158.80.16,2024-12-16 12:39:07.637000+00:00,,,christmas-collection-24-25,,220.815,,3
Collection,195.158.80.16,2024-12-16 14:39:26.452000+00:00,,,christmas-collection-24-25,,152.046,,4
Collection,195.158.80.16,2024-12-16 14:40:29.226000+00:00,,,christmas-collection-24-25,,164.11,,4
Collection,195.158.80.16,2024-12-16 14:41:23.431000+00:00,,,christmas-collection-24-25,,54.206,,4
Collection,195.158.80.16,2024-12-16 14:44:20.608000+00:00,,,christmas-collection-24-25,,177.176,,4
Home,195.158.80.16,2024-12-16 14:44:36.013000+00:00,,,,,8.083,,4
Product,195.158.80.75,2024-12-02 07:34:40.251000+00:00,10000395600221.0,,,,191.119,cafe noel holiday treats christmas gift box,1
Product,195.158.80.75,2024-12-02 07:34:42.573000+00:00,10000395600221.0,,,,2.532,cafe noel holiday treats christmas gift box,1
Product,195.158.80.75,2024-12-02 07:34:43.939000+00:00,10000395600221.0,,,,1.358,cafe noel holiday treats christmas gift box,1
Product,195.158.80.75,2024-12-02 07:34:45.352000+00:00,10000395600221.0,,,,1.401,cafe noel holiday treats christmas gift box,1
Product,195.158.80.75,2024-12-02 07:34:46.287000+00:00,10000395600221.0,,,,0.91,cafe noel holiday treats christmas gift box,1
Product,195.158.80.75,2024-12-02 07:34:48.971000+00:00,10000395600221.0,,,,2.728,cafe noel holiday treats christmas gift box,1
Product,195.158.80.75,2024-12-02 07:34:56.957000+00:00,10000395600221.0,,,,7.98,cafe noel holiday treats christmas gift box,1
Product,195.158.80.75,2024-12-02 07:35:47.609000+00:00,10000395600221.0,,,,50.605,cafe noel holiday treats christmas gift box,1
Product,195.158.80.75,2024-12-02 07:36:11.994000+00:00,10000395600221.0,,,,24.398,cafe noel holiday treats christmas gift box,1
Product,195.158.80.75,2024-12-02 07:36:18.404000+00:00,10000395600221.0,,,,6.423,cafe noel holiday treats christmas gift box,1
Product,195.158.80.75,2024-12-02 07:36:23.291000+00:00,10000395600221.0,,,,4.87,cafe noel holiday treats christmas gift box,1
Cart,195.158.80.75,2024-12-02 07:36:29.117000+00:00,,,,,4.285,,1
Cart,195.158.80.75,2024-12-02 07:48:58.856000+00:00,,,,,0.944,,1
Collection,195.158.81.181,2024-12-18 11:05:10.701000+00:00,,,black-friday,,56.042,,1
Cart,195.158.81.181,2024-12-18 11:05:40.955000+00:00,,,,,22.483,,1
Home,195.158.82.19,2024-12-18 10:49:39.375000+00:00,,,,,16.099,,1
Collection,195.158.83.228,2024-11-29 09:30:14.153000+00:00,,,black-friday,,294.658,,1
Collection,195.158.83.228,2024-11-29 09:30:31.119000+00:00,,,pre-packed-gift-boxes,,15.287,,1
Collection,195.158.83.228,2024-11-29 09:42:07.959000+00:00,,,gifts-for-her,,389.809,,1
Collection,195.158.83.228,2024-11-29 10:04:07.941000+00:00,,,christmas-collection-24-25,,0.018,,1
Collection,195.158.83.228,2024-11-29 10:05:14.058000+00:00,,,gifts-under-50,,65.25,,1
Collection,195.158.83.228,2024-11-29 10:06:06.040000+00:00,,,gifts-under-50,,52.207,,1
Collection,195.158.83.228,2024-11-29 10:07:10.088000+00:00,,,gifts-under-50,,64.048,,1
Product,195.158.83.228,2024-11-29 10:07:11.852000+00:00,10000235364701.0,,,,0.039,mistletoe christmas gift box,1
Collection,195.158.83.228,2024-11-29 10:08:05.615000+00:00,,,gifts-under-50,,55.527,,1
Home,195.158.83.96,2024-12-06 05:55:20.512000+00:00,,,,,3.706,,1
Collection,195.158.83.96,2024-12-06 05:55:51.049000+00:00,,,gifts-under-70,,29.422,,1
Collection,195.158.83.96,2024-12-06 05:56:14.486000+00:00,,,gifts-under-70,,23.6,,1
Collection,195.158.83.96,2024-12-06 05:56:51.859000+00:00,,,gifts-under-70,,37.374,,1
Collection,195.158.83.96,2024-12-06 05:56:58.696000+00:00,,,gifts-under-70,,6.836,,1
Collection,195.158.83.96,2024-12-06 05:59:36.282000+00:00,,,gifts-under-70,,157.586,,1
Collection,195.158.84.68,2024-10-29 09:02:20.023000+00:00,,,pre-packed-gift-boxes,,28.521,,1
Collection,195.158.85.180,2024-12-19 12:11:10.506000+00:00,,,gifts-under-30,,24.821,,1
Collection,195.158.85.8,2024-12-02 12:50:52.852000+00:00,,,christmas-collection-24-25,,0.034,,1
Collection,195.158.85.8,2024-12-02 12:52:27.593000+00:00,,,gifts-under-30,,61.912,,1
Home,195.158.88.229,2024-12-02 08:16:17.542000+00:00,,,,,2.993,,1
Collection,195.158.88.229,2024-12-02 08:17:04.966000+00:00,,,black-friday,,46.232,,1
Collection,195.158.88.229,2024-12-02 08:17:18.351000+00:00,,,black-friday,,13.502,,1
Home,195.158.90.105,2024-12-10 07:58:45.751000+00:00,,,,,6.455,,1
Collection,195.158.90.105,2024-12-10 07:58:57.919000+00:00,,,gifts-under-30,,11.169,,1
Collection,195.158.90.105,2024-12-10 07:59:12.245000+00:00,,,gifts-under-30,,14.569,,1
Collection,195.158.90.43,2024-12-02 09:04:40.943000+00:00,,,gifts-under-30,,25.409,,1
Collection,195.158.90.43,2024-12-02 09:04:42.216000+00:00,,,gifts-under-30,,8.841,,1
Collection,195.158.90.43,2024-12-02 09:04:49.420000+00:00,,,gifts-under-30,,7.204,,1
Product,195.158.91.139,2024-11-29 10:15:53.733000+00:00,5848573313190.0,,,,0.6,bermuda,1
Product,195.158.91.139,2024-11-29 10:18:23.112000+00:00,5848573313190.0,,,,33.759,bermuda,1
Product,195.158.91.139,2024-11-29 10:18:24.003000+00:00,5848573313190.0,,,,0.891,bermuda,1
Product,195.158.91.139,2024-11-29 10:18:27.523000+00:00,5848573313190.0,,,,3.526,bermuda,1
Product,195.158.91.139,2024-11-29 10:18:28.516000+00:00,5848573313190.0,,,,0.976,bermuda,1
Product,195.158.91.139,2024-11-29 10:18:29.534000+00:00,5848573313190.0,,,,1.039,bermuda,1
Home,195.158.91.139,2024-12-09 09:18:15.086000+00:00,,,,,15.337,,2
Collection,195.158.93.51,2024-11-29 11:31:44.051000+00:00,,,christmas-collection-24-25,,0.369,,1
Collection,195.158.93.51,2024-11-29 11:34:57.111000+00:00,,,gifts-under-50,,192.078,,1
Collection,195.158.94.143,2024-12-14 15:36:25.337000+00:00,,,christmas-collection-24-25,,47.758,,1
Collection,195.158.94.143,2024-12-14 15:36:41.142000+00:00,,,o-my-bag,,14.572,,1
Collection,195.158.94.143,2024-12-14 15:50:03.089000+00:00,,,black-friday,,776.357,,1
Collection,195.158.94.143,2024-12-14 15:50:03.632000+00:00,,,black-friday,,24.947,,1
Home,195.158.94.143,2024-12-14 15:50:07.170000+00:00,,,,,2.458,,1
Collection,195.158.94.143,2024-12-14 15:53:16.570000+00:00,,,stationery,,7.468,,1
Collection,195.158.94.143,2024-12-14 15:55:18.710000+00:00,,,gifts-for-her,,12.566,,1
Product,195.158.94.143,2024-12-14 15:56:02.183000+00:00,7365878546598.0,,,,33.021,white clover necklace,1
Product,195.158.94.143,2024-12-14 15:56:06.332000+00:00,7365878546598.0,,,,134.358,white clover necklace,1
Collection,195.158.94.216,2024-10-18 07:36:57.502000+00:00,,,pre-packed-gift-boxes,,42.521,,1
Home,195.158.94.43,2024-12-15 13:55:10.090000+00:00,,,,,64.158,,1
Home,195.158.94.43,2024-12-15 13:55:35.028000+00:00,,,,,6.946,,1
Collection,195.158.97.154,2024-12-01 16:48:37.171000+00:00,,,black-friday,,13.812,,1
Collection,195.158.97.154,2024-12-01 16:49:16.021000+00:00,,,scarves-1,,34.567,,1
Collection,195.158.97.154,2024-12-01 16:51:41.883000+00:00,,,scarves,,144.908,,1
